artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
The Coathangers,Bimbo,"indie punk, atlanta punk, riot grrrl, atlanta indie",The Devil You Know,2ffM2MTZACeOcOhiG1Jf6O,3H9ub0hf4IONsOXUSyZrs2,"['indie punk', 'atlanta punk', 'riot grrrl', 'atlanta indie']",Rock,Emotions unable to be determined
Shana Morrison,Sweet Thing,"Pop, folk ",Caledonia,3tOA4pWFZrnixNX0XlkJBS,0rutYKPk7aFyz6aRoNDEwp,"['Pop', 'folk ']",Pop,Emotions unable to be determined
Animal Collective,Hair Cutter,"baltimore indie, noise pop, dance-punk, alternative dance, neo-synthpop, dream pop, art pop, indie rock, freak folk, chillwave, experimental pop, alternative rock",Tangerine Reef,756GoHewgw6im2nZSvxEe4,6IBX55ELYOVAv7Ml9v4wVz,"['baltimore indie', 'noise pop', 'dance-punk', 'alternative dance', 'neo-synthpop', 'dream pop', 'art pop', 'indie rock', 'freak folk', 'chillwave', 'experimental pop', 'alternative rock']",Pop,Emotions unable to be determined
Ximena Sariñana,Cobarde,"mexican rock, cantautora mexicana, latin pop, mexican pop, latin alternative",¿Dónde Bailarán las Niñas?,4rbFRFbocQDMubY2l2qM1K,6BvR8xqcnvm7Gpmmnr7JKa,"['mexican rock', 'cantautora mexicana', 'latin pop', 'mexican pop', 'latin alternative']",Pop,"Realization, Joy, Calmness"
Quasi,Queen of Ears,"gbvfi, lo-fi",Breaking the Balls of History,7L9s5NSffGh9F8xQT9bRKC,6DVuykMkZf4s7P6hMlnvns,"['gbvfi', 'lo-fi']",Alternative,Disappointment
Cowboy Junkies,"Sun Comes Up, It's Tuesday Morning","ectofolk, alternative country, melancholia, toronto indie, folk, lilith, classic canadian rock",The Caution Horses,0AgZloO1cs3im8R3Cw2dCj,0rA98izyzqKu5ju9ymxTWM,"['ectofolk', 'alternative country', 'melancholia', 'toronto indie', 'folk', 'lilith', 'classic canadian rock']",Folk,"Calmness, Joy"
Lykke Li,I Follow Rivers,"electropop, swedish electropop, swedish indie pop, neo-synthpop, swedish pop, indietronica",Wounded Rhymes,4MlJsZhXAhxlT3cUQ7X2yX,19ms2xSmphDqfhx2dp11Tl,"['electropop', 'swedish electropop', 'swedish indie pop', 'neo-synthpop', 'swedish pop', 'indietronica']",Pop,Emotions unable to be determined
shame,Water in the Well,"modern alternative rock, modern rock, uk post-punk revival, crank wave",Drunk Tank Pink,0gaecBSDgVDjHs3JrWgr5e,07FItTfHsxADQ4sLDxqgFA,"['modern alternative rock', 'modern rock', 'uk post-punk revival', 'crank wave']",Rock,Emotions unable to be determined
Bullet For My Valentine,Don't Need You,"welsh metal, nu metal, alternative metal, uk metalcore, post-grunge",Gravity,2SyDT5CfAldvmMQtPs8LzW,6I860lOEvHfcHKD7qkFhfB,"['welsh metal', 'nu metal', 'alternative metal', 'uk metalcore', 'post-grunge']",Rock,Emotions unable to be determined
Ultras Pirates 2007,Drapeau L7amra,folk,7,6qrVdCqS7C5DqavsG29MAp,0m2W6fAFUTWwPtBQhDzDHQ,['folk'],Folk,Emotions unable to be determined
Joji,Will He,viral pop,In Tongues,7wvwXi9Z66dcH5t202vVkN,6ZksrxRWlJ7ExylPyJwfLJ,['viral pop'],Pop,Emotions unable to be determined
Trick Pony,Pour Me,"country, country dawn, country road",Trick Pony,2enprHJA0siL33w7TaN7VH,3qFLCIyjFyuNKvVDSRwdbk,"['country', 'country dawn', 'country road']",Country,"Excitement, Fear"
Ted Nugent,Jailbait - Live on U.S.Tour - August/September 1980,"rock, glam metal, blues rock, heartland rock, acid rock, hard rock, album rock, southern rock, classic rock",Intensities in 10 Cities,1vYhWrC9mFsk4cnpQ38caz,73zb7CbDSXyh2IkaH6iGmX,"['rock', 'glam metal', 'blues rock', 'heartland rock', 'acid rock', 'hard rock', 'album rock', 'southern rock', 'classic rock']",Rock,Emotions unable to be determined
DOPE LEMON,Hey You,"Alternative, indie",Smooth Big Cat,4zF4k7exnkDjSW6ik48vpN,6TSypPVzGlwYCi7XFZihUZ,"['Alternative', 'indie']",Alternative,Emotions unable to be determined
Courtney Barnett,Need A Little Time,"melbourne indie, noise pop, indie pop, seattle indie, singer-songwriter, art pop, indie rock, australian indie, chamber pop",Tell Me How You Really Feel,38O0SN9P3sC0UFLsgLqLju,3l7JWewI3ZByxaT5BCgRx2,"['melbourne indie', 'noise pop', 'indie pop', 'seattle indie', 'singer-songwriter', 'art pop', 'indie rock', 'australian indie', 'chamber pop']",Pop,"Joy, Excitement, Disappointment"
David Guetta,Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,"big room, dance pop, pop dance, edm, pop",7,0d9hSbxJUcZGeaRbhcVk4g,0GJU424RiEyYQTLbZcHVA7,"['big room', 'dance pop', 'pop dance', 'edm', 'pop']",Pop,Emotions unable to be determined
Maxo Kream,Meet Again,"houston rap, underground hip hop, melodic rap, trap",Brandon Banks,4tMZoPR9v4kvICAPyknxpa,2E5FdSQ0pyo7LHW7XxMYUi,"['houston rap', 'underground hip hop', 'melodic rap', 'trap']",Hip-Hop,"Amusement, Excitement, Pride"
Adina Howard,Freak Like Me,"r&b, contemporary r&b",Do You Wanna Ride?,6Vas6h9lB5mmeVDXdFqlQA,0Tcn0XVUiS6eXoD8vZdQSk,"['r&b', 'contemporary r&b']",R&B,Emotions unable to be determined
Bros,When Will I Be Famous?,"new romantic, new wave pop",Push,0CkxNpmg58xn1PTuHNOPns,2Fge13BVj9xQN1VAzylpu5,"['new romantic', 'new wave pop']",Pop,Emotions unable to be determined
Aimer,コイワズライ,"j-pop, j-pixie, j-poprock, anime rock, anime",Sun Dance,0ZiO07cHvb675UDaKB1iix,0FNWMFyb0nLCCHucsDfxmA,"['j-pop', 'j-pixie', 'j-poprock', 'anime rock', 'anime']",Rock,Fear
Main Source,Set It Off,"queens hip hop, canadian old school hip hop, alternative hip hop, hardcore hip hop, hip hop",Fuck What You Think,6CHTqpChmTEydlsDcZR2tq,6YcxqTaEi9ZI18h4f10wmO,"['queens hip hop', 'canadian old school hip hop', 'alternative hip hop', 'hardcore hip hop', 'hip hop']",Hip-Hop,"Anger, Excitement"
Ava Max,One Of Us,pop,Diamonds & Dancefloors,1ItdTDx23yt7tIJOZv5iLQ,5NgQit6EhPnx84bxgVVDRQ,['pop'],Pop,Emotions unable to be determined
Saigon Kick,Coming Home,glam metal,Saigon Kick,32CgaxE47l4sEDaSkMGnbB,5HJ73oqNIYlctLKU9evX7j,['glam metal'],Rock,Emotions unable to be determined
YNW Melly,Mixed Personalities (feat. Kanye West),"rap, melodic rap",We All Shine,6vWEAOUSxohKxhp0K1BsxL,09b9NC1oQbYaHcacgXn66k,"['rap', 'melodic rap']",Hip-Hop,"Amusement, Excitement, Determination"
Eyehategod,Ruptured Heart Theory,"louisiana metal, doom metal, sludge metal, drone metal",Southern Discomfort,7gVlmMbvceqAb1MbPkPuy4,0fnLL85e93sGjMEr8Oia3R,"['louisiana metal', 'doom metal', 'sludge metal', 'drone metal']",Rock,Emotions unable to be determined
Various Artists,Family Affair,"Psychodelic soul, funk",Absolute Beginners,7zLOkOwm5IQc6JcCdywd2k,3zf4oHfgFloAx0YUVNDmom,"['Psychodelic soul', 'funk']",Funk,"Excitement, Joy, Amusement"
The Go-Betweens,Spring Rain - Remastered,"uk post-punk, australian alternative rock, c86, dunedin sound, australian rock",Liberty Belle and the Black Diamond Express,7zKuMjmGniLiNfMEw3rexd,5IDSjW16nQOCCWpzDhMMJ2,"['uk post-punk', 'australian alternative rock', 'c86', 'dunedin sound', 'australian rock']",Rock,Emotions unable to be determined
Indigo Girls,Moment of Forgiveness,"ectofolk, singer-songwriter, folk, lilith, women's music",Become You,60snETizDfxOIm0ZiQ3QbL,4js1tRt2EzwZPAZFBEIOJp,"['ectofolk', 'singer-songwriter', 'folk', 'lilith', ""women's music""]",Folk,"Amusement, Distress, Sympathy"
Glass Moon,On a Carousel,"alternative, indie, rock ",Growing in the Dark,0HqFLSXWRpQGEF0KYKFInX,4c8yQ4gT9csxHyC0Gv7nQi,"['alternative', 'indie', 'rock ']",Alternative,Emotions unable to be determined
Red,Gone,"christian rock, alternative metal, christian alternative rock, post-grunge",Gone,3MC57RhQk1X6S1dAAsgZ6u,0GX2AGLubfmGWwugSoKY6N,"['christian rock', 'alternative metal', 'christian alternative rock', 'post-grunge']",Rock,Emotions unable to be determined
The Minus 5,Aw Shit Man,"jangle pop, power pop, alternative country",The Minus 5,0LPgCNuBeqg3rBygNYvTza,5Xcmey2FF0QPeFPLDEOOk0,"['jangle pop', 'power pop', 'alternative country']",Pop,Emotions unable to be determined
ZZ Top,Pincushion,"rock, blues rock, hard rock, album rock, classic rock",Antenna,0Sfg0Pri6NypRrd6DYiWJc,0ORBiArsF27fSnQpefzMb4,"['rock', 'blues rock', 'hard rock', 'album rock', 'classic rock']",Rock,Emotions unable to be determined
FKA twigs,tears in the club (feat. the weeknd),"trip hop, escape room, alternative r&b, art pop, experimental r&b, afrofuturism",Caprisongs,1GsSM1Fju5J1Fsu51jEsTg,3G77BQuJy3jahjdkKQNNNM,"['trip hop', 'escape room', 'alternative r&b', 'art pop', 'experimental r&b', 'afrofuturism']",R&B,Emotions unable to be determined
Accept,Worlds Colliding,"german metal, speed metal, thrash metal, glam metal, german heavy metal, hard rock, metal, power metal",The Rise of Chaos,3lt5UIMfnN2odMEd9IfNMi,2yjuBZ8ymuezoH0uGZAi8u,"['german metal', 'speed metal', 'thrash metal', 'glam metal', 'german heavy metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Chairlift,I Belong In Your Arms,"neo-synthpop, metropopolis, brooklyn indie, indietronica",Something,0MOPdmOiCKChZjLzJHJAXi,1QupnCI7y1qsm6h1S5vWFw,"['neo-synthpop', 'metropopolis', 'brooklyn indie', 'indietronica']",Pop,Emotions unable to be determined
Laurel Halo,Syzygy,"spectra, mandible, art pop, electra, outsider house, gauze pop, experimental pop, hauntology",Dust,3yvEKhOrCtgeZeDklYN3FZ,7miNRiA7r3DUIfr2GI2Hha,"['spectra', 'mandible', 'art pop', 'electra', 'outsider house', 'gauze pop', 'experimental pop', 'hauntology']",Pop,Emotions unable to be determined
Troy Cassar-Daley,The Biggest Disappointment,"australian indigenous music, australian country",Greatest Hits,3x49HdFWm8NVAFkbhLYSNW,5KjsZMCaWVHYUYCprtuq6m,"['australian indigenous music', 'australian country']",Country,"Excitement, Joy, Distress"
Robert Plant,Hurting Kind (I've Got My Eyes on You) - 2006 Remaster,"rock, blues rock, singer-songwriter, heartland rock, uk americana, hard rock, album rock, mellow gold, progressive rock, art rock, classic rock",Manic Nirvana,3OmJpNqoJtxO3leWJkk53O,3BiwdeeGEhgxojoZISTe2J,"['rock', 'blues rock', 'singer-songwriter', 'heartland rock', 'uk americana', 'hard rock', 'album rock', 'mellow gold', 'progressive rock', 'art rock', 'classic rock']",Rock,Excitement
Cirith Ungol,Frost and Fire,"us power metal, tolkien metal, speed metal, thrash metal, nwothm, doom metal",Frost and Fire,4wLznMeMZkruAYugFgT7ig,0KEpIiXOoXV2iSffa9hgYl,"['us power metal', 'tolkien metal', 'speed metal', 'thrash metal', 'nwothm', 'doom metal']",Rock,Emotions unable to be determined
Blaze Bayley,The Tenth Dimension,"speed metal, power metal",Tenth Dimension,4ydpNF27GfyfxVVzZpwAWS,1UeUEBi2dPULBmzk0j6m79,"['speed metal', 'power metal']",Rock,Emotions unable to be determined
Biffy Clyro,Biblical,"scottish rock, modern rock",Opposites,4oFEus9krS5v57wAcggcEz,3wKxJeyD60VukP9dBXN4ES,"['scottish rock', 'modern rock']",Rock,Emotions unable to be determined
Michael Bolton,Stand by Me,soft rock,Songs of Cinema,7bddfQSj2KJ6O02TTVhZPY,2i77yXegLlb6yDreDygSQ4,['soft rock'],Rock,Emotions unable to be determined
The Pogues,The Irish Rover (feat. The Dubliners),"punk, folk punk, celtic punk, celtic rock",If I Should Fall from Grace with God,65op66sEX5QUbY0wKiCcoU,4V92Puney9WxGPecKtLG4L,"['punk', 'folk punk', 'celtic punk', 'celtic rock']",Rock,Emotions unable to be determined
Kevin Gates,I Don’t Apologize,"trap, rap, southern hip hop, baton rouge rap",The Ceremony,5NfLx1d3zEfg6eyZ5K0QZV,3GTWAs19Lb1OVnPeFxc3l4,"['trap', 'rap', 'southern hip hop', 'baton rouge rap']",Hip-Hop,"Amusement, Anger, Distress"
Miss Kittin,Kittin Is High,"french techno, alternative dance, electroclash, neo-synthpop, electra, electronica",BatBox,6TgrLC5nud9cJpLI7EjzOk,55Natk4fqvjCMQkB8ys04q,"['french techno', 'alternative dance', 'electroclash', 'neo-synthpop', 'electra', 'electronica']",Electronic,Emotions unable to be determined
Sparks,Edith Piaf (Said It Better Than Me),"synthpop, glam rock, zolo",Hippopotamus,4ekr46aPtJyBICe65gXbjB,0MngnORF2qS94ULHHO3ezD,"['synthpop', 'glam rock', 'zolo']",Pop,Emotions unable to be determined
Kep1er,WA DA DA,k-pop,First Impact,4gdiCHNbwugojBqr5Jt3pq,7pHyAucSgWoDNlFHfhQfVN,['k-pop'],Pop,Emotions unable to be determined
Men At Work,Overkill,"new romantic, rock, heartland rock, hard rock, soft rock, album rock, new wave pop, new wave, mellow gold, australian rock, classic rock",Cargo,3iA4foXIFpekwHyma7pRs1,4GDchmJ8oESRJ58cDXvnE0,"['new romantic', 'rock', 'heartland rock', 'hard rock', 'soft rock', 'album rock', 'new wave pop', 'new wave', 'mellow gold', 'australian rock', 'classic rock']",Rock,Emotions unable to be determined
Demon Hunter,On My Side,"christian rock, christian alternative rock, christian metal, christian metalcore",War,07mulrb7GK0NJDd4L8UOH2,4aX6QZ7DPGNCr7K0lNPi51,"['christian rock', 'christian alternative rock', 'christian metal', 'christian metalcore']",Rock,Emotions unable to be determined
John Wesley Harding,Crystal Blue Persuasion,jangle pop,The Name Above the Title,2vIE50ExunRbvmHHahUNdM,47SNFdvMXJwjyzQGtq4mt4,['jangle pop'],Pop,Emotions unable to be determined
Andy Shauf,Wasted On You,"canadian indie folk, saskatchewan indie, chamber pop",Norm,15WJWyrI3c6aRuvbYgMcKv,0TaN6TZg6BpT0lQNJAhGrC,"['canadian indie folk', 'saskatchewan indie', 'chamber pop']",Pop,Emotions unable to be determined
Behemoth,Ora Pro Nobis Lucifer,"groove metal, metal, polish death metal, polish metal, polish black metal, black metal, pagan black metal, death metal",The Satanist,0xwfDhU1YaXmNFnwhToFrT,7l0L2YHlQwAyI4QyZTIWGS,"['groove metal', 'metal', 'polish death metal', 'polish metal', 'polish black metal', 'black metal', 'pagan black metal', 'death metal']",Rock,Emotions unable to be determined
The Fabulous Thunderbirds,Tuff Enuff,"blues, blues rock, heartland rock, electric blues, country rock, southern rock, texas blues, modern blues",Tuff Enuff,5A6NxpltFMv6jCsuA1qRHQ,5V9ZYrWIeMS8W5rvz7LeF4,"['blues', 'blues rock', 'heartland rock', 'electric blues', 'country rock', 'southern rock', 'texas blues', 'modern blues']",Blues,Emotions unable to be determined
Scarface,F**k Faces,"conscious hip hop, gangster rap, dirty south rap, hardcore hip hop",My Homies,1sI0LMtBNktdYtgGMyU9CI,2q2wy7VKGFgSIi3q2djUFJ,"['conscious hip hop', 'gangster rap', 'dirty south rap', 'hardcore hip hop']",Hip-Hop,"Amusement, Anger"
Nellie McKay,Sari - Explicit Album Version,"anti-folk, jazz pop",Get Away From Me,3Y4pL1zd7YCwiKX9Nss2Um,5SXtseQfIRqgqhSj50qKY7,"['anti-folk', 'jazz pop']",Pop,Emotions unable to be determined
Dead Poet Society,I hope you hate me.,"boston indie, modern alternative rock",Fission,2I6sRKSNmGPAyHdYnlalVN,6PUmlxsIK7Z2Gr5OSTa5YA,"['boston indie', 'modern alternative rock']",Alternative,Distress
Tribe 8,Butch In the Streets,"riot grrrl, queercore",Fist City,0IuqYXO6yquiylMNbgbFL3,1Rv6dc8VPoDeHjb20WzcnS,"['riot grrrl', 'queercore']",Rock,Emotions unable to be determined
Do Make Say Think,A Tender History In Rust,"instrumental post-rock, canadian post-rock, post-rock, double drumming","You, You're a History in Rust",15PzFANO74hiGLoJqAsBbR,5PBYfoTi3muiDV63BWTBi7,"['instrumental post-rock', 'canadian post-rock', 'post-rock', 'double drumming']",Rock,Emotions unable to be determined
Caravan Palace,Miracle,"nu jazz, electro swing",Chronologic,3Pjj0X0F6TVP6RaQTRX8rR,3YtyKfYxHzyzYhw4yoQ6Hw,"['nu jazz', 'electro swing']",Jazz,Emotions unable to be determined
VÉRITÉ,Saint,"electropop, brooklyn indie, indie poptimism, vapor pop, dark pop, nyc pop, alt z, metropopolis",Somewhere in Between,703dRdHUIRzZKEnmLOH9IJ,3w8JNMHh8L2v2Jaskbt07s,"['electropop', 'brooklyn indie', 'indie poptimism', 'vapor pop', 'dark pop', 'nyc pop', 'alt z', 'metropopolis']",Pop,Emotions unable to be determined
Kodak Black,Codeine Dreaming (feat. Lil Wayne),"trap, florida rap, rap, melodic rap, miami hip hop, florida drill, trap latino",Heart Break Kodak,1wHvJ7PJEyEAgiOK5FqAKn,0U578dQAanKmYDKCvqk2P3,"['trap', 'florida rap', 'rap', 'melodic rap', 'miami hip hop', 'florida drill', 'trap latino']",Hip-Hop,"Amusement, Excitement, Love"
Emilie Autumn,Juliet,"dark cabaret, cello, steampunk",Enchant,0apXeCtA3a5uLBJ7eYVOhs,1Y77SqLqdq1rfwkmubvGi8,"['dark cabaret', 'cello', 'steampunk']",Rock,Emotions unable to be determined
Ayumi Hamasaki,STEP you,"j-pop, eurobeat, classic j-pop",(Miss)understood,4jqfyoaHqMeQo0MhreaGWt,2KG6g774lLTZuSYaosBaQK,"['j-pop', 'eurobeat', 'classic j-pop']",Pop,Emotions unable to be determined
Julien-K,Maestro,industrial metal,Death to Analog,4185OoOlOxgtvDwRo09PPJ,5qynkTP90yTVW7JwLdni3l,['industrial metal'],Rock,Awe
Ted Nugent,Fred Bear,"rock, glam metal, blues rock, heartland rock, acid rock, hard rock, album rock, southern rock, classic rock",The Music Made Me Do It,1eKCVUwfSDtSxUfnEWpt4T,4YrQdoy5MamEeJmRQAoxZ5,"['rock', 'glam metal', 'blues rock', 'heartland rock', 'acid rock', 'hard rock', 'album rock', 'southern rock', 'classic rock']",Rock,"Excitement, Amusement, Determination"
Pylon Reenactment Society,Messenger,athens indie,Magnet Factory,11p37v16qRUt2SsEiZgQQ6,4rFcgFONULjsN8zQEWZ2G8,['athens indie'],Alternative,"Distress, Joy, Love"
Gary Numan,Haunted,"synthpop, permanent wave, new romantic, new wave",Jagged,69m46RcZbRiHwpWQQQt1zR,2Ifk4ctRQ96Xohks9GCwcw,"['synthpop', 'permanent wave', 'new romantic', 'new wave']",Pop,Emotions unable to be determined
Liam Gallagher,Wall of Glass,"britpop revival, solo wave, britpop",As You Were,5qlSYa5PePLAuAsAFgqVxW,2V3WS9tlPYmscBNWHHYu9X,"['britpop revival', 'solo wave', 'britpop']",Pop,Emotions unable to be determined
Tindersticks,We Are Dreamers!,"melancholia, chamber pop, nottingham indie",The Waiting Room,0VOrAkRWZNsVNKMnAhExTI,63AzUPQYJWNY6O7y9iLvdr,"['melancholia', 'chamber pop', 'nottingham indie']",Pop,Emotions unable to be determined
Stray Kids,MIROH,"k-pop, pop, k-pop boy group",Clé 1: Miroh,2sFWzfV3kqAwXEWM9BjzwH,3s6RbqkTprnGwKpoUSYL00,"['k-pop', 'pop', 'k-pop boy group']",Pop,"Excitement, Anger, Amusement"
Morrissey,Our Frank - 2013 Remaster,"madchester, solo wave, permanent wave, new wave",Kill Uncle,1zsStqP4an3ftoCEAO26m1,31v66lvWdwGTem83i1t8bZ,"['madchester', 'solo wave', 'permanent wave', 'new wave']",Rock,Emotions unable to be determined
Blackmail,Londeria - Remastered,"german indie, german indie rock",Science Fiction,0G4fXmJUidQLyHaxLCkQnY,6jKneYBQWM2nORvoSZJesZ,"['german indie', 'german indie rock']",Alternative,Emotions unable to be determined
Richard Marx,Last Thing I Wanted,"soft rock, new wave pop",Limitless,54ZrVp9GT66jZA8k0DkwTe,6YpjSM8jdCaFgEGSPx49wZ,"['soft rock', 'new wave pop']",Pop,"Distress, Sadness, Tiredness"
The Movielife,Face Or Kneecaps,"emo, pop punk",Forty Hour Train Back to Penn,4kskOtKSfORia1FufN81et,0Bf461s3m85RZzZBTHtTgD,"['emo', 'pop punk']",Pop,Excitement
Russ Ballard,I Can't Hear You No More,rock,Russ Ballard,5rUZP0K4lDXcw8oJrVffep,3ngbXF98EIQM3wUpzJEAA0,['rock'],Rock,Emotions unable to be determined
Venom,At War with Satan,"british black metal, speed metal, thrash metal, nwobhm, old school thrash, black metal, black thrash, metal, death metal",At War with Satan,3qapVWUmS9bLlYxsInw9jP,1Nf0b1VO1wRq6oftn34rUO,"['british black metal', 'speed metal', 'thrash metal', 'nwobhm', 'old school thrash', 'black metal', 'black thrash', 'metal', 'death metal']",Rock,Emotions unable to be determined
Juliana Hatfield,I Wanna Be Your Disease,"permanent wave, boston rock, lilith, alternative pop",Pussycat,23S9l6mIJMUuzYDGe1LmfQ,41k4K8Lx2t4pgFMDFeaJfj,"['permanent wave', 'boston rock', 'lilith', 'alternative pop']",Pop,Emotions unable to be determined
Mark Vincent,Because You're Mine,operatic pop,A Tribute to Mario Lanza,7sWZLAiYwMITul17k20UhH,5OAoXhdEZLDWD3GGmV09Uz,['operatic pop'],Pop,"Excitement, Ecstasy, Amusement"
Brett Eldredge,The Long Way,"country, contemporary country, modern country rock, country road",Brett Eldredge,5vuMtXS5kQ7F0o9V9rG1dG,1NUKNYLtePSiZnQj0QeZlo,"['country', 'contemporary country', 'modern country rock', 'country road']",Country,Emotions unable to be determined
Textures,New Horizons,"dutch metal, progressive metal, djent",Phenotype,0C98zBfbbHSS2wLTl5ygIB,59d9ECULahposdQ3695Cfq,"['dutch metal', 'progressive metal', 'djent']",Rock,Emotions unable to be determined
Gucci Mane,Superstar,"trap, southern hip hop, rap, atl hip hop, hip hop, pop rap, dirty south rap",Delusions of Grandeur,7xs5nIptMmBEkMZ5m8ZHZ7,2FDYcU1NTibzvrv4XDJofN,"['trap', 'southern hip hop', 'rap', 'atl hip hop', 'hip hop', 'pop rap', 'dirty south rap']",Hip-Hop,"Amusement, Determination, Excitement"
Anchor & Braille,Watch You Burn,"christian rock, piano rock",Songs for the Late Night Drive Home,4RkHidC0eZ1Hc4qWM0UGZM,11gks8G950AYu1xpBeDZtl,"['christian rock', 'piano rock']",Rock,Emotions unable to be determined
Saxon,Thunderbolt,"nwobhm, glam metal, hard rock, metal, power metal",Thunderbolt,0ViETXmkc9BrgimhkqREGr,771jyaKpscWoNVSWGMox4A,"['nwobhm', 'glam metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Open Mike Eagle,Wedding Ghosts,"abstract hip hop, escape room, alternative hip hop",Brick Body Kids Still Daydream,4IE6I0KXl6bv98f59bD6WM,1VDnqZVFSg0xVF104kaIix,"['abstract hip hop', 'escape room', 'alternative hip hop']",Hip-Hop,"Excitement, Amusement, Anger"
Dwn2earth,Chill,trap soul,Earth 2,1iWL6cp3BUfpjz7tj3ChtL,5fqG1iqCUgdfnRLDTLaAK4,['trap soul'],Hip-Hop,Emotions unable to be determined
Bruce Springsteen,Secret Garden - String Version,"rock, singer-songwriter, permanent wave, heartland rock, mellow gold",Blood Brothers,4K32D2a5olmmelt0k1NdJP,3yi70RX8iT2CPW2Odxaftg,"['rock', 'singer-songwriter', 'permanent wave', 'heartland rock', 'mellow gold']",Rock,"Calmness, Sadness"
FRENSHIP,Wanted A Name,"electropop, indie poptimism, la pop",Vacation,0OSP6D8g0orNXAHhfHxgG7,08RH5oSOsDss5CuJBzaPzz,"['electropop', 'indie poptimism', 'la pop']",Pop,Distress
Lou Reed,What's Good (The Thesis),"glam rock, singer-songwriter, permanent wave, rock, classic rock",Magic and Loss,5WJvuQmRqVF2NODVnlpySE,6pLw7L0SJKLbw33haj10of,"['glam rock', 'singer-songwriter', 'permanent wave', 'rock', 'classic rock']",Rock,"Amusement, Determination, Confusion"
Julie Doiron,Dark Horse,"canadian singer-songwriter, slowcore, new brunswick indie",Woke Myself Up,3itu7oLe5UzpsqHfBvdyKs,3gaY1BRkDYXzD88fg7QwTq,"['canadian singer-songwriter', 'slowcore', 'new brunswick indie']",Alternative,Emotions unable to be determined
Antony and the Johnsons,Kiss My Name,"chamber psych, melancholia, baroque pop, art pop, metropopolis, experimental pop, transpop, chamber pop",The Crying Light,0WynVquGAs5FZgoMiiNgdN,7EFLcs2Qn35KF6Aeemtta9,"['chamber psych', 'melancholia', 'baroque pop', 'art pop', 'metropopolis', 'experimental pop', 'transpop', 'chamber pop']",Pop,Emotions unable to be determined
Sakurako Ohara,大好き,"j-acoustic, j-pop",Cam On! ～5th Anniversary Best～,0gsha0kMPBrrfWZu9yTxyw,6eJLOktao48kanBTLuNv5X,"['j-acoustic', 'j-pop']",Pop,Emotions unable to be determined
Ihsahn,PILGRIMAGE TO OBLIVION,"norwegian metal, symphonic black metal, post-metal, black metal, progressive metal, melodic death metal",Ihsahn,5iE8YiGRqD1NmFdk6RAvHq,78eWgdCbll6LBKZR696IBE,"['norwegian metal', 'symphonic black metal', 'post-metal', 'black metal', 'progressive metal', 'melodic death metal']",Rock,Emotions unable to be determined
Matthew Sweet,Ultrasuede - Studio Outtake,"power pop, underground power pop, jangle pop, laboratorio, alternative rock",Son of Altered Beast,6m9s2iY56sNPTgT2scOUq5,3af9w5lQBmc1z8FpDRMRkV,"['power pop', 'underground power pop', 'jangle pop', 'laboratorio', 'alternative rock']",Pop,Emotions unable to be determined
Steve Hackett,Under the Eye of the Sun,"instrumental rock, symphonic rock, progressive rock, art rock",At the Edge of Light,0ZapiCpfSBvSC27L479qiG,7E8EnFJk2SgdCNF9oJAckS,"['instrumental rock', 'symphonic rock', 'progressive rock', 'art rock']",Rock,Emotions unable to be determined
Aoife O'Donovan,Town of Mercy,"ectofolk, folk, new americana, progressive bluegrass, boston folk, indie folk",Age of Apathy,2Ak4OKyIAj7nLxMK3mU9Kv,0GvP6JkCysq2idJCmIxqBo,"['ectofolk', 'folk', 'new americana', 'progressive bluegrass', 'boston folk', 'indie folk']",Folk,Emotions unable to be determined
The Goo Goo Dolls,Out of Sight,"neo mellow, pop rock, permanent wave, post-grunge",Jed,5AY4J69n46BFhqhA1IYOy6,5d1wwgDO6V4nPYR2ve3P4L,"['neo mellow', 'pop rock', 'permanent wave', 'post-grunge']",Rock,Emotions unable to be determined
Jay Som,Baybee,"indie pop, bubblegrunge, small room, oakland indie, bay area indie, art pop",Everybody Works,6oYBEAsLgG82aC0gzDNH98,7biPPkEOtYq9pGFcGDysWC,"['indie pop', 'bubblegrunge', 'small room', 'oakland indie', 'bay area indie', 'art pop']",Pop,Emotions unable to be determined
Angels & Airwaves,Saturday Love,"pop punk, socal pop punk",Love,6ljWgJjt5TmrtUpHyKj1Cu,3iapX57CaPsHR75N7abv1O,"['pop punk', 'socal pop punk']",Pop,Emotions unable to be determined
HOMESHAKE,Just Like My,"montreal indie, quebec indie, indie garage rock",Helium,2wMwYD7zXtVKIe2L3kGJSW,2m0sP5aTsHIztRgrIyEsSN,"['montreal indie', 'quebec indie', 'indie garage rock']",Alternative,Emotions unable to be determined
Phil Collins,In The Air Tonight - Live,"soft rock, rock drums",Face Value,52Ei7VWJ3D5d1AYZMXOCMl,1cM3r0WQZWNkCpEbmFjLln,"['soft rock', 'rock drums']",Rock,Emotions unable to be determined
